iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,tests_per_case,positive_rate,hospital_beds_per_thousand
AFG,Asia,Afghanistan,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-25,1.0,1.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-26,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-27,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-28,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-02-29,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-01,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-02,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-08,4.0,3.0,0.0,0.0,0.10300000000000001,0.077,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-11,7.0,3.0,0.0,0.0,0.18,0.077,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-15,10.0,3.0,0.0,0.0,0.257,0.077,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-16,16.0,6.0,0.0,0.0,0.41100000000000003,0.154,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-17,21.0,5.0,0.0,0.0,0.539,0.128,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-18,22.0,1.0,0.0,0.0,0.565,0.026000000000000002,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-19,22.0,0.0,0.0,0.0,0.565,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-20,22.0,0.0,0.0,0.0,0.565,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-21,24.0,2.0,0.0,0.0,0.617,0.051,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-22,24.0,0.0,0.0,0.0,0.617,0.0,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-23,34.0,10.0,0.0,0.0,0.873,0.257,0.0,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-24,40.0,6.0,1.0,1.0,1.028,0.154,0.026000000000000002,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-25,42.0,2.0,1.0,0.0,1.079,0.051,0.026000000000000002,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-26,75.0,33.0,1.0,0.0,1.9269999999999998,0.848,0.026000000000000002,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-27,75.0,0.0,1.0,0.0,1.9269999999999998,0.0,0.026000000000000002,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-28,91.0,16.0,2.0,1.0,2.338,0.41100000000000003,0.051,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-29,106.0,15.0,3.0,1.0,2.7230000000000003,0.385,0.077,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-30,114.0,8.0,4.0,1.0,2.928,0.20600000000000002,0.10300000000000001,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-03-31,141.0,27.0,4.0,0.0,3.622,0.6940000000000001,0.10300000000000001,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-01,166.0,25.0,4.0,0.0,4.263999999999999,0.642,0.10300000000000001,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-02,192.0,26.0,4.0,0.0,4.9319999999999995,0.6679999999999999,0.10300000000000001,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-03,235.0,43.0,4.0,0.0,6.037000000000001,1.105,0.10300000000000001,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-04,235.0,0.0,4.0,0.0,6.037000000000001,0.0,0.10300000000000001,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-05,270.0,35.0,5.0,1.0,6.936,0.899,0.128,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-06,299.0,29.0,7.0,2.0,7.681,0.745,0.18,0.051,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-07,337.0,38.0,7.0,0.0,8.657,0.976,0.18,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-08,367.0,30.0,11.0,4.0,9.427999999999999,0.7709999999999999,0.28300000000000003,0.10300000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-09,423.0,56.0,14.0,3.0,10.866,1.439,0.36,0.077,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-10,484.0,61.0,15.0,1.0,12.433,1.567,0.385,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-11,521.0,37.0,15.0,0.0,13.384,0.95,0.385,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-12,555.0,34.0,18.0,3.0,14.257,0.873,0.462,0.077,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-13,607.0,52.0,18.0,0.0,15.593,1.3359999999999999,0.462,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-14,665.0,58.0,21.0,3.0,17.083,1.49,0.539,0.077,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-15,714.0,49.0,23.0,2.0,18.340999999999998,1.2590000000000001,0.591,0.051,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-16,784.0,70.0,25.0,2.0,20.14,1.798,0.642,0.051,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-17,794.0,10.0,29.0,4.0,20.396,0.257,0.745,0.10300000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-18,845.0,51.0,30.0,1.0,21.706999999999997,1.31,0.7709999999999999,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-19,908.0,63.0,30.0,0.0,23.325,1.618,0.7709999999999999,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-20,996.0,88.0,33.0,3.0,25.585,2.261,0.848,0.077,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-21,1031.0,35.0,35.0,2.0,26.485,0.899,0.899,0.051,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-22,1092.0,61.0,36.0,1.0,28.052,1.567,0.925,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-23,1176.0,84.0,40.0,4.0,30.209,2.158,1.028,0.10300000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-24,1281.0,105.0,42.0,2.0,32.907,2.697,1.079,0.051,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-25,1351.0,70.0,43.0,1.0,34.705,1.798,1.105,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-26,1463.0,112.0,47.0,4.0,37.582,2.877,1.207,0.10300000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-27,1531.0,68.0,57.0,10.0,39.329,1.7469999999999999,1.464,0.257,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-28,1703.0,172.0,57.0,0.0,43.747,4.418,1.464,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-29,1827.0,124.0,60.0,3.0,46.931999999999995,3.185,1.541,0.077,,,,,,,0.5
AFG,Asia,Afghanistan,2020-04-30,1949.0,122.0,60.0,0.0,50.066,3.134,1.541,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-01,2171.0,222.0,64.0,4.0,55.769,5.702999999999999,1.6440000000000001,0.10300000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-02,2335.0,164.0,68.0,4.0,59.982,4.213,1.7469999999999999,0.10300000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-03,2469.0,134.0,72.0,4.0,63.424,3.4419999999999997,1.85,0.10300000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-04,2704.0,235.0,85.0,13.0,69.461,6.037000000000001,2.1830000000000003,0.33399999999999996,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-05,2894.0,190.0,90.0,5.0,74.342,4.881,2.312,0.128,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-06,3224.0,330.0,95.0,5.0,82.819,8.477,2.44,0.128,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-07,3392.0,168.0,104.0,9.0,87.134,4.316,2.6719999999999997,0.231,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-08,3563.0,171.0,106.0,2.0,91.527,4.393,2.7230000000000003,0.051,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-09,3778.0,215.0,109.0,3.0,97.05,5.523,2.8,0.077,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-10,4033.0,255.0,115.0,6.0,103.601,6.55,2.9539999999999997,0.154,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-11,4402.0,369.0,120.0,5.0,113.08,9.479,3.083,0.128,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-12,4687.0,285.0,122.0,2.0,120.40100000000001,7.321000000000001,3.134,0.051,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-13,4967.0,280.0,127.0,5.0,127.59299999999999,7.193,3.262,0.128,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-14,5226.0,259.0,130.0,3.0,134.247,6.653,3.339,0.077,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-15,5339.0,113.0,136.0,6.0,137.149,2.903,3.4939999999999998,0.154,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-16,6402.0,1063.0,168.0,32.0,164.456,27.307,4.316,0.8220000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-17,6402.0,0.0,168.0,0.0,164.456,0.0,4.316,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-18,6664.0,262.0,169.0,1.0,171.18599999999998,6.73,4.341,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-19,7072.0,408.0,173.0,4.0,181.667,10.481,4.444,0.10300000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-20,7653.0,581.0,178.0,5.0,196.592,14.925,4.573,0.128,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-21,8145.0,492.0,187.0,9.0,209.231,12.639000000000001,4.803999999999999,0.231,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-22,8676.0,531.0,193.0,6.0,222.87099999999998,13.64,4.958,0.154,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-23,9216.0,540.0,205.0,12.0,236.743,13.872,5.266,0.308,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-24,9998.0,782.0,216.0,11.0,256.83099999999996,20.088,5.5489999999999995,0.28300000000000003,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-25,10582.0,584.0,218.0,2.0,271.83299999999997,15.002,5.6,0.051,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-26,11173.0,591.0,219.0,1.0,287.015,15.182,5.626,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-27,11831.0,658.0,220.0,1.0,303.91700000000003,16.903,5.651,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-28,12456.0,625.0,227.0,7.0,319.973,16.055,5.831,0.18,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-29,13036.0,580.0,235.0,8.0,334.87199999999996,14.899000000000001,6.037000000000001,0.20600000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-30,13659.0,623.0,246.0,11.0,350.875,16.004,6.319,0.28300000000000003,,,,,,,0.5
AFG,Asia,Afghanistan,2020-05-31,14525.0,866.0,249.0,3.0,373.121,22.246,6.396,0.077,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-01,15205.0,680.0,257.0,8.0,390.589,17.468,6.602,0.20600000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-02,15750.0,545.0,265.0,8.0,404.59,14.0,6.807,0.20600000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-03,16509.0,759.0,270.0,5.0,424.087,19.497,6.936,0.128,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-04,17267.0,758.0,294.0,24.0,443.559,19.472,7.5520000000000005,0.617,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-05,18054.0,787.0,300.0,6.0,463.775,20.217,7.706,0.154,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-06,18969.0,915.0,309.0,9.0,487.28,23.505,7.938,0.231,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-07,19551.0,582.0,327.0,18.0,502.23,14.950999999999999,8.4,0.462,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-08,20342.0,791.0,357.0,30.0,522.55,20.319000000000003,9.171,0.7709999999999999,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-09,20917.0,575.0,369.0,12.0,537.321,14.770999999999999,9.479,0.308,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-10,21459.0,542.0,384.0,15.0,551.244,13.923,9.863999999999999,0.385,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-11,22143.0,684.0,405.0,21.0,568.814,17.570999999999998,10.404000000000002,0.539,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-12,22890.0,747.0,426.0,21.0,588.003,19.189,10.943,0.539,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-13,23546.0,656.0,446.0,20.0,604.855,16.851,11.457,0.514,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-14,24102.0,556.0,451.0,5.0,619.138,14.283,11.585,0.128,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-15,24766.0,664.0,471.0,20.0,636.195,17.057000000000002,12.099,0.514,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-16,25527.0,761.0,478.0,7.0,655.743,19.549,12.279000000000002,0.18,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-17,26310.0,783.0,491.0,13.0,675.857,20.114,12.613,0.33399999999999996,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-18,26874.0,564.0,504.0,13.0,690.345,14.488,12.947000000000001,0.33399999999999996,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-19,27532.0,658.0,546.0,42.0,707.248,16.903,14.026,1.079,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-20,27878.0,346.0,548.0,2.0,716.1360000000001,8.888,14.077,0.051,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-21,28424.0,546.0,569.0,21.0,730.1619999999999,14.026,14.617,0.539,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-22,28833.0,409.0,581.0,12.0,740.669,10.505999999999998,14.925,0.308,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-23,29143.0,310.0,598.0,17.0,748.632,7.962999999999999,15.362,0.43700000000000006,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-24,29481.0,338.0,618.0,20.0,757.315,8.683,15.875,0.514,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-25,29715.0,234.0,639.0,21.0,763.326,6.011,16.415,0.539,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-26,30175.0,460.0,675.0,36.0,775.1419999999999,11.817,17.34,0.925,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-27,30451.0,276.0,683.0,8.0,782.232,7.09,17.545,0.20600000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-28,30616.0,165.0,703.0,20.0,786.471,4.239,18.059,0.514,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-29,30967.0,351.0,721.0,18.0,795.487,9.017000000000001,18.521,0.462,,,,,,,0.5
AFG,Asia,Afghanistan,2020-06-30,31238.0,271.0,733.0,12.0,802.449,6.962000000000001,18.829,0.308,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-01,31517.0,279.0,746.0,13.0,809.6160000000001,7.167000000000001,19.163,0.33399999999999996,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-02,31836.0,319.0,774.0,28.0,817.81,8.195,19.883,0.7190000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-03,32022.0,186.0,807.0,33.0,822.5880000000001,4.7780000000000005,20.73,0.848,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-04,32324.0,302.0,819.0,12.0,830.346,7.757999999999999,21.039,0.308,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-05,32672.0,348.0,826.0,7.0,839.2860000000001,8.94,21.218000000000004,0.18,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-06,32951.0,279.0,864.0,38.0,846.453,7.167000000000001,22.195,0.976,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-07,33384.0,433.0,920.0,56.0,857.576,11.123,23.633000000000003,1.439,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-08,33594.0,210.0,936.0,16.0,862.97,5.395,24.044,0.41100000000000003,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-09,33653.0,59.0,937.0,1.0,864.4860000000001,1.516,24.07,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-10,33908.0,255.0,957.0,20.0,871.0360000000001,6.55,24.584,0.514,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-11,34366.0,458.0,994.0,37.0,882.802,11.765,25.534000000000002,0.95,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-12,34451.0,85.0,1010.0,16.0,884.985,2.1830000000000003,25.945,0.41100000000000003,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-13,34451.0,0.0,1010.0,0.0,884.985,0.0,25.945,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-14,34455.0,4.0,1012.0,2.0,885.0880000000001,0.10300000000000001,25.996,0.051,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-15,34740.0,285.0,1045.0,33.0,892.409,7.321000000000001,26.844,0.848,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-16,34994.0,254.0,1094.0,49.0,898.934,6.525,28.103,1.2590000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-17,35070.0,76.0,1115.0,21.0,900.8860000000001,1.952,28.642,0.539,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-18,35289.0,219.0,1147.0,32.0,906.512,5.626,29.464000000000002,0.8220000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-19,35301.0,12.0,1164.0,17.0,906.82,0.308,29.901,0.43700000000000006,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-20,35475.0,174.0,1181.0,17.0,911.29,4.47,30.338,0.43700000000000006,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-21,35615.0,140.0,1186.0,5.0,914.8860000000001,3.596,30.465999999999998,0.128,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-22,35727.0,112.0,1190.0,4.0,917.763,2.877,30.569000000000003,0.10300000000000001,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-23,35915.0,188.0,1211.0,21.0,922.5930000000001,4.829,31.108,0.539,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-24,35928.0,13.0,1211.0,0.0,922.927,0.33399999999999996,31.108,0.0,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-25,36036.0,108.0,1246.0,35.0,925.701,2.7739999999999996,32.008,0.899,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-26,36157.0,121.0,1259.0,13.0,928.809,3.108,32.341,0.33399999999999996,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-27,36263.0,106.0,1269.0,10.0,931.5319999999999,2.7230000000000003,32.598,0.257,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-28,36368.0,105.0,1270.0,1.0,934.2289999999999,2.697,32.624,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-29,36471.0,103.0,1271.0,1.0,936.875,2.6460000000000004,32.65,0.026000000000000002,,,,,,,0.5
AFG,Asia,Afghanistan,2020-07-30,36471.0,0.0,1271.0,0.0,936.875,0.0,32.65,0.0,,,,,,,0.5
